STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW
GHCND:US1MDAA0003,LAUREL 2.7 E MD US,20150217,0.35,4.5,3.3
GHCND:US1MDAA0003,LAUREL 2.7 E MD US,20150218,0.00,4.0,0.0
GHCND:US1MDAA0003,LAUREL 2.7 E MD US,20150219,0.01,3.0,0.2
GHCND:US1MDAA0003,LAUREL 2.7 E MD US,20150220,0.00,3.0,0.0
GHCND:US1MDAA0003,LAUREL 2.7 E MD US,20150221,0.00,3.0,0.0
GHCND:US1MDAA0003,LAUREL 2.7 E MD US,20150222,1.09,7.5,7.0
GHCND:US1MDAA0003,LAUREL 2.7 E MD US,20150223,0.00,4.0,0.0
GHCND:US1MDAA0003,LAUREL 2.7 E MD US,20150224,0.00,3.5,0.0
GHCND:US1MDAA0004,SEVERN 2.0 W MD US,20150217,0.36,-9999,3.8
GHCND:US1MDAA0004,SEVERN 2.0 W MD US,20150218,0.00,-9999,0.0
GHCND:US1MDAA0004,SEVERN 2.0 W MD US,20150219,0.00,-9999,0.0
GHCND:US1MDAA0004,SEVERN 2.0 W MD US,20150220,0.00,-9999,0.0
GHCND:US1MDAA0004,SEVERN 2.0 W MD US,20150221,0.00,-9999,0.0
GHCND:US1MDAA0004,SEVERN 2.0 W MD US,20150222,0.94,-9999,5.5
GHCND:US1MDAA0004,SEVERN 2.0 W MD US,20150223,0.00,-9999,0.0
GHCND:US1MDAA0004,SEVERN 2.0 W MD US,20150224,0.00,-9999,0.0
GHCND:US1MDPG0046,BOWIE 2.4 NNE MD US,20150217,0.43,-9999,3.5
GHCND:US1MDPG0046,BOWIE 2.4 NNE MD US,20150218,0.00,-9999,0.0
GHCND:US1MDPG0046,BOWIE 2.4 NNE MD US,20150219,0.00,-9999,-9999
GHCND:US1NJMD0045,WOODBRIDGE TWP 1.1 NNE NJ US,20150217,0.18,-9999,3.5
GHCND:US1NJMD0045,WOODBRIDGE TWP 1.1 NNE NJ US,20150218,0.06,-9999,1.0
GHCND:US1NJMD0045,WOODBRIDGE TWP 1.1 NNE NJ US,20150219,0.00,-9999,0.0
GHCND:US1NJMD0045,WOODBRIDGE TWP 1.1 NNE NJ US,20150220,0.00,-9999,0.0
GHCND:US1NJMD0045,WOODBRIDGE TWP 1.1 NNE NJ US,20150221,0.00,-9999,0.0
GHCND:US1NJMD0045,WOODBRIDGE TWP 1.1 NNE NJ US,20150222,0.61,-9999,4.0
GHCND:US1NJMD0045,WOODBRIDGE TWP 1.1 NNE NJ US,20150223,0.10,-9999,0.0
GHCND:US1NJMD0045,WOODBRIDGE TWP 1.1 NNE NJ US,20150224,0.00,-9999,0.0
GHCND:US1MDPG0047,GREENBELT 2.2 E MD US,20150219,0.00,-9999,-9999
GHCND:US1MDPG0047,GREENBELT 2.2 E MD US,20150220,0.00,-9999,0.0
GHCND:US1MDPG0047,GREENBELT 2.2 E MD US,20150223,0.00,-9999,0.0
GHCND:US1MDPG0047,GREENBELT 2.2 E MD US,20150224,0.00,-9999,0.0
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20150218,0.00,-9999,0.0
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20150219,0.00,-9999,0.0
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20150220,0.00,-9999,0.0
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20150222,0.48,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20150223,0.00,-9999,0.0
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20150224,0.00,-9999,0.0
GHCND:US1MDPG0050,BOWIE 3.9 S MD US,20150217,0.47,5.0,4.5
GHCND:US1MDPG0050,BOWIE 3.9 S MD US,20150218,0.00,4.0,0.0
GHCND:US1MDPG0050,BOWIE 3.9 S MD US,20150219,0.00,3.5,0.0
GHCND:US1MDPG0050,BOWIE 3.9 S MD US,20150220,0.00,3.5,-9999
GHCND:US1MDPG0050,BOWIE 3.9 S MD US,20150221,0.00,3.0,0.0
GHCND:US1MDPG0050,BOWIE 3.9 S MD US,20150222,0.71,4.0,1.5
GHCND:US1MDPG0050,BOWIE 3.9 S MD US,20150223,0.00,2.5,0.0
GHCND:US1MDPG0050,BOWIE 3.9 S MD US,20150224,0.00,1.5,0.0
GHCND:US1ILWL0121,MONEE 4.9 W IL US,20150217,0.00,-9999,-9999
GHCND:US1ILWL0121,MONEE 4.9 W IL US,20150218,0.00,-9999,-9999
GHCND:US1ILWL0121,MONEE 4.9 W IL US,20150219,0.00,-9999,0.0
GHCND:US1ILWL0121,MONEE 4.9 W IL US,20150220,0.00,-9999,0.0
GHCND:US1ILWL0121,MONEE 4.9 W IL US,20150221,0.00,-9999,-9999
GHCND:US1ILWL0121,MONEE 4.9 W IL US,20150222,0.00,-9999,0.0
GHCND:US1ILWL0121,MONEE 4.9 W IL US,20150223,0.00,-9999,0.0
GHCND:US1ILWL0121,MONEE 4.9 W IL US,20150224,0.00,-9999,0.0
GHCND:US1INLK0078,SCHERERVILLE 1.4 E IN US,20150217,0.00,-9999,0.0
GHCND:US1INLK0078,SCHERERVILLE 1.4 E IN US,20150218,0.00,-9999,0.0
GHCND:US1INLK0078,SCHERERVILLE 1.4 E IN US,20150219,0.00,-9999,0.0
GHCND:US1INLK0078,SCHERERVILLE 1.4 E IN US,20150221,0.00,-9999,0.0
GHCND:US1INLK0078,SCHERERVILLE 1.4 E IN US,20150222,0.00,-9999,0.0
GHCND:US1INLK0078,SCHERERVILLE 1.4 E IN US,20150223,0.00,-9999,0.0
GHCND:US1INLK0078,SCHERERVILLE 1.4 E IN US,20150224,0.00,-9999,0.0
GHCND:US1NJMD0039,EAST BRUNSWICK TWP 3.3 NNE NJ US,20150217,0.19,-9999,3.4
GHCND:USC00193624,HINGHAM MA US,20150217,0.09,43.0,4.0
GHCND:USC00193624,HINGHAM MA US,20150218,0.00,41.0,0.1
GHCND:USC00193624,HINGHAM MA US,20150219,0.08,41.0,2.5
GHCND:USC00193624,HINGHAM MA US,20150220,0.00,39.0,0.0
GHCND:USC00193624,HINGHAM MA US,20150221,0.08,38.0,0.7
GHCND:USC00193624,HINGHAM MA US,20150222,0.36,35.0,1.3
GHCND:USC00193624,HINGHAM MA US,20150223,0.00,35.0,0.0
GHCND:USC00193624,HINGHAM MA US,20150224,0.00,34.0,0.0
GHCND:USC00193505,HAVERHILL MA US,20150217,0.00,19.0,0.0
GHCND:USC00193505,HAVERHILL MA US,20150218,0.00,19.0,0.0
GHCND:USC00193505,HAVERHILL MA US,20150219,0.04,18.0,1.0
GHCND:USC00193505,HAVERHILL MA US,20150220,0.00,17.0,0.0
GHCND:USC00193505,HAVERHILL MA US,20150221,0.00,16.0,0.0
GHCND:USC00193505,HAVERHILL MA US,20150222,0.24,19.0,4.0
GHCND:USC00193505,HAVERHILL MA US,20150223,0.00,19.0,0.0
GHCND:USC00193505,HAVERHILL MA US,20150224,0.00,17.0,0.0
GHCND:US1MDAA0010,PASADENA 0.7 SE MD US,20150217,0.24,4.5,5.0
GHCND:US1MDAA0010,PASADENA 0.7 SE MD US,20150218,0.00,4.0,0.0
GHCND:US1MDAA0010,PASADENA 0.7 SE MD US,20150219,0.00,4.0,0.0
GHCND:US1MDAA0010,PASADENA 0.7 SE MD US,20150220,0.00,4.0,0.0
GHCND:US1MDAA0010,PASADENA 0.7 SE MD US,20150221,0.00,4.0,0.0
GHCND:US1MDAA0010,PASADENA 0.7 SE MD US,20150222,0.90,7.5,5.0
GHCND:US1MDAA0010,PASADENA 0.7 SE MD US,20150223,0.00,4.0,0.0
GHCND:US1MDAA0010,PASADENA 0.7 SE MD US,20150224,0.00,3.5,0.0
GHCND:US1NJHD0002,KEARNY 1.7 NW NJ US,20150217,0.00,6.4,0.0
GHCND:US1NJHD0002,KEARNY 1.7 NW NJ US,20150218,0.08,6.2,1.8
GHCND:US1NJHD0002,KEARNY 1.7 NW NJ US,20150219,0.00,8.1,0.0
GHCND:US1NJHD0002,KEARNY 1.7 NW NJ US,20150220,0.00,6.2,0.0
GHCND:US1NJHD0002,KEARNY 1.7 NW NJ US,20150221,0.00,5.9,0.0
GHCND:US1NJHD0002,KEARNY 1.7 NW NJ US,20150222,0.61,6.5,4.0
GHCND:US1NJHD0002,KEARNY 1.7 NW NJ US,20150223,0.00,10.3,0.0
GHCND:US1NJHD0002,KEARNY 1.7 NW NJ US,20150224,0.00,10.1,0.0
GHCND:US1NJHD0001,HARRISON 0.3 N NJ US,20150217,0.11,9.0,3.0
GHCND:US1NJHD0001,HARRISON 0.3 N NJ US,20150218,0.00,7.0,0.0
GHCND:US1NJHD0001,HARRISON 0.3 N NJ US,20150220,0.00,7.0,0.0
GHCND:US1NJHD0001,HARRISON 0.3 N NJ US,20150221,0.00,7.0,0.0
GHCND:US1NJHD0001,HARRISON 0.3 N NJ US,20150222,0.65,10.0,3.8
GHCND:US1NJHD0001,HARRISON 0.3 N NJ US,20150223,0.00,8.0,0.0
GHCND:US1NJHD0001,HARRISON 0.3 N NJ US,20150224,0.00,8.0,0.0
GHCND:US1NJPS0015,WAYNE TWP 0.8 SSW NJ US,20150217,0.02,-9999,2.0
GHCND:US1NJPS0015,WAYNE TWP 0.8 SSW NJ US,20150222,0.50,-9999,4.0
GHCND:US1VAFX0033,FRANCONIA 1.3 SSE VA US,20150217,0.55,5.0,5.0
GHCND:US1VAFX0033,FRANCONIA 1.3 SSE VA US,20150218,0.00,4.5,0.0
GHCND:US1VAFX0033,FRANCONIA 1.3 SSE VA US,20150219,0.00,4.2,0.0
GHCND:US1VAFX0033,FRANCONIA 1.3 SSE VA US,20150220,0.00,4.0,0.0
GHCND:US1VAFX0033,FRANCONIA 1.3 SSE VA US,20150221,0.00,3.8,0.0
GHCND:US1VAFX0033,FRANCONIA 1.3 SSE VA US,20150222,0.83,5.0,3.0
GHCND:US1VAFX0033,FRANCONIA 1.3 SSE VA US,20150223,0.00,3.5,0.0
GHCND:US1VAFX0033,FRANCONIA 1.3 SSE VA US,20150224,0.00,3.5,0.0
GHCND:US1NJPS0012,LITTLE FALLS TWP 0.5 WNW NJ US,20150217,0.06,11.5,2.4
GHCND:US1NJPS0012,LITTLE FALLS TWP 0.5 WNW NJ US,20150218,0.00,10.5,0.0
GHCND:US1NJPS0012,LITTLE FALLS TWP 0.5 WNW NJ US,20150219,0.02,9.5,0.3
GHCND:US1NJPS0012,LITTLE FALLS TWP 0.5 WNW NJ US,20150220,0.00,9.0,0.0
GHCND:US1NJPS0012,LITTLE FALLS TWP 0.5 WNW NJ US,20150221,0.00,9.0,0.0
GHCND:US1NJPS0012,LITTLE FALLS TWP 0.5 WNW NJ US,20150222,0.59,12.5,4.2
GHCND:US1NJPS0012,LITTLE FALLS TWP 0.5 WNW NJ US,20150223,0.00,11.0,0.0
GHCND:US1NJPS0012,LITTLE FALLS TWP 0.5 WNW NJ US,20150224,0.00,11.0,0.0
GHCND:US1NJPS0014,HAWTHORNE 1.0 SSE NJ US,20150217,0.03,12.0,1.0
GHCND:US1NJPS0014,HAWTHORNE 1.0 SSE NJ US,20150218,0.00,11.5,0.0
GHCND:US1NJPS0014,HAWTHORNE 1.0 SSE NJ US,20150219,0.01,11.0,0.3
GHCND:US1NJPS0014,HAWTHORNE 1.0 SSE NJ US,20150220,0.00,11.0,0.0
GHCND:US1NJPS0014,HAWTHORNE 1.0 SSE NJ US,20150221,0.00,11.0,0.0
GHCND:US1NJPS0014,HAWTHORNE 1.0 SSE NJ US,20150222,0.57,15.5,4.5
GHCND:US1NJPS0014,HAWTHORNE 1.0 SSE NJ US,20150223,0.00,15.0,0.0
GHCND:US1NJPS0014,HAWTHORNE 1.0 SSE NJ US,20150224,0.00,15.0,0.0
GHCND:US1MDPG0037,BRANDYWINE 6.7 ESE MD US,20150217,0.66,6.5,6.5
GHCND:US1MDPG0037,BRANDYWINE 6.7 ESE MD US,20150218,0.00,4.5,0.0
GHCND:US1MDPG0037,BRANDYWINE 6.7 ESE MD US,20150219,0.00,4.5,0.0
GHCND:US1MDPG0037,BRANDYWINE 6.7 ESE MD US,20150220,0.00,3.5,0.0
GHCND:US1MDPG0037,BRANDYWINE 6.7 ESE MD US,20150221,0.00,3.0,0.0
GHCND:US1MDPG0037,BRANDYWINE 6.7 ESE MD US,20150222,0.83,3.5,1.5
GHCND:US1MDPG0037,BRANDYWINE 6.7 ESE MD US,20150223,0.00,1.0,-9999
GHCND:US1MDPG0037,BRANDYWINE 6.7 ESE MD US,20150224,0.00,1.0,0.0
GHCND:US1MDAA0019,DEALE 1.8 ENE MD US,20150217,0.44,5.5,5.5
GHCND:US1MDAA0019,DEALE 1.8 ENE MD US,20150218,0.00,4.0,0.0
GHCND:US1MDAA0019,DEALE 1.8 ENE MD US,20150219,0.00,3.5,-9999
GHCND:US1MDAA0019,DEALE 1.8 ENE MD US,20150220,0.00,3.5,0.0
GHCND:US1MDAA0019,DEALE 1.8 ENE MD US,20150221,0.00,3.5,0.0
GHCND:US1MDAA0019,DEALE 1.8 ENE MD US,20150222,0.66,2.5,-9999
GHCND:US1MDAA0019,DEALE 1.8 ENE MD US,20150223,0.00,1.0,0.0
GHCND:US1MDAA0019,DEALE 1.8 ENE MD US,20150224,0.00,-9999,0.0
GHCND:US1MDPG0043,SUITLAND 2.1 SE MD US,20150217,0.51,-9999,5.5
GHCND:US1MDPG0043,SUITLAND 2.1 SE MD US,20150218,0.00,-9999,0.0
GHCND:US1MDPG0043,SUITLAND 2.1 SE MD US,20150219,0.00,-9999,0.0
GHCND:US1MDPG0043,SUITLAND 2.1 SE MD US,20150220,0.00,-9999,0.0
GHCND:US1MDPG0043,SUITLAND 2.1 SE MD US,20150221,0.00,-9999,0.0
GHCND:US1MDPG0043,SUITLAND 2.1 SE MD US,20150222,0.81,-9999,3.0
GHCND:US1MDPG0043,SUITLAND 2.1 SE MD US,20150224,0.00,-9999,0.0
GHCND:US1MDPG0040,GREENBELT 1.0 N MD US,20150217,-9999,-9999,3.5
GHCND:US1MDPG0040,GREENBELT 1.0 N MD US,20150218,0.00,2.0,0.0
GHCND:US1MDPG0040,GREENBELT 1.0 N MD US,20150219,-9999,-9999,0.2
GHCND:US1VAFX0037,MANTUA 1.4 S VA US,20150217,0.40,-9999,4.5
GHCND:US1VAFX0037,MANTUA 1.4 S VA US,20150222,0.65,-9999,4.0
GHCND:USC00190593,BEVERLY MA US,20150217,0.00,36.0,0.0
GHCND:USC00190593,BEVERLY MA US,20150218,0.02,36.0,0.1
GHCND:USC00190593,BEVERLY MA US,20150219,0.07,37.0,1.5
GHCND:USC00190593,BEVERLY MA US,20150220,0.00,35.0,0.0
GHCND:USC00190593,BEVERLY MA US,20150221,0.00,34.0,0.0
GHCND:USC00190593,BEVERLY MA US,20150222,0.16,35.0,1.5
GHCND:USC00190593,BEVERLY MA US,20150223,0.00,33.0,0.0
GHCND:USC00190593,BEVERLY MA US,20150224,0.00,33.0,0.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150217,0.19,3.9,3.5
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150218,0.00,3.1,0.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150219,0.00,2.0,0.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150220,0.00,2.0,0.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150221,0.59,1.2,4.5
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150222,0.20,5.1,0.2
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150223,0.00,3.1,0.0
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20150224,0.00,3.1,0.0
GHCND:US1ILWL0016,HOMER GLEN 0.8 ENE IL US,20150217,0.00,6.5,0.0
GHCND:US1ILWL0016,HOMER GLEN 0.8 ENE IL US,20150218,0.00,6.5,0.0
GHCND:US1ILWL0016,HOMER GLEN 0.8 ENE IL US,20150219,0.00,6.5,0.0
GHCND:US1MDAA0022,SHADY SIDE 1.6 NW MD US,20150217,0.61,-9999,-9999
GHCND:US1MDAA0022,SHADY SIDE 1.6 NW MD US,20150218,0.00,-9999,0.0
GHCND:US1MDAA0022,SHADY SIDE 1.6 NW MD US,20150219,0.00,-9999,0.0
GHCND:US1MDAA0022,SHADY SIDE 1.6 NW MD US,20150220,0.00,-9999,0.0
GHCND:US1MDAA0022,SHADY SIDE 1.6 NW MD US,20150221,0.00,-9999,0.0
GHCND:US1MDAA0022,SHADY SIDE 1.6 NW MD US,20150222,0.68,-9999,-9999
GHCND:US1MDAA0022,SHADY SIDE 1.6 NW MD US,20150223,0.00,-9999,0.0
GHCND:US1MDAA0022,SHADY SIDE 1.6 NW MD US,20150224,0.00,-9999,0.0
GHCND:US1MDAA0023,ODENTON 0.8 WSW MD US,20150217,0.35,4.0,4.0
GHCND:US1MDAA0023,ODENTON 0.8 WSW MD US,20150218,0.00,3.0,0.0
GHCND:US1MDAA0023,ODENTON 0.8 WSW MD US,20150219,0.00,2.5,0.0
GHCND:US1MDAA0023,ODENTON 0.8 WSW MD US,20150220,0.00,2.0,0.0
GHCND:US1MDAA0023,ODENTON 0.8 WSW MD US,20150221,0.00,1.5,0.0
GHCND:US1MDAA0023,ODENTON 0.8 WSW MD US,20150222,0.95,7.0,6.5
GHCND:US1MDAA0023,ODENTON 0.8 WSW MD US,20150223,0.00,2.0,0.0
GHCND:US1MDAA0023,ODENTON 0.8 WSW MD US,20150224,0.00,1.5,0.0
GHCND:US1VAFX0040,VIENNA 3.3 N VA US,20150217,0.30,3.0,3.3
GHCND:US1VAFX0040,VIENNA 3.3 N VA US,20150218,0.00,3.0,0.0
GHCND:US1VAFX0040,VIENNA 3.3 N VA US,20150219,0.00,3.0,0.1
GHCND:US1VAFX0040,VIENNA 3.3 N VA US,20150220,0.00,3.0,0.1
GHCND:US1VAFX0040,VIENNA 3.3 N VA US,20150221,0.00,3.0,0.0
GHCND:US1VAFX0040,VIENNA 3.3 N VA US,20150222,1.02,7.0,6.1
GHCND:US1VAFX0040,VIENNA 3.3 N VA US,20150223,0.00,5.0,0.0
GHCND:US1VAFX0041,MCLEAN 2.3 SE VA US,20150217,0.45,3.6,3.6
GHCND:US1VAFX0041,MCLEAN 2.3 SE VA US,20150218,0.00,-9999,0.0
GHCND:US1VAFX0041,MCLEAN 2.3 SE VA US,20150219,0.00,-9999,0.0
GHCND:US1VAFX0041,MCLEAN 2.3 SE VA US,20150220,0.00,-9999,0.0
GHCND:US1VAFX0041,MCLEAN 2.3 SE VA US,20150221,0.00,-9999,0.0
GHCND:US1VAFX0041,MCLEAN 2.3 SE VA US,20150222,1.07,6.2,4.4
GHCND:US1VAFX0041,MCLEAN 2.3 SE VA US,20150223,0.00,-9999,0.0
GHCND:US1VAFX0041,MCLEAN 2.3 SE VA US,20150224,0.00,-9999,0.0
GHCND:USC00301309,CENTERPORT NY US,20150217,0.18,11.0,2.6
GHCND:USC00301309,CENTERPORT NY US,20150218,0.08,12.0,1.2
GHCND:USC00301309,CENTERPORT NY US,20150219,0.00,12.0,0.0
GHCND:USC00301309,CENTERPORT NY US,20150220,0.00,12.0,0.0
GHCND:USC00301309,CENTERPORT NY US,20150221,0.00,12.0,0.0
GHCND:USC00301309,CENTERPORT NY US,20150222,0.71,13.0,3.6
GHCND:USC00301309,CENTERPORT NY US,20150223,0.00,12.0,0.0
GHCND:USC00301309,CENTERPORT NY US,20150224,0.00,12.0,0.0
GHCND:US1INLK0059,W9MAL MERRILLVILLE 2.0 NNW IN US,20150218,0.00,5.0,0.0
GHCND:US1INLK0059,W9MAL MERRILLVILLE 2.0 NNW IN US,20150219,0.00,5.0,0.0
GHCND:US1INLK0059,W9MAL MERRILLVILLE 2.0 NNW IN US,20150220,0.00,5.0,0.0
GHCND:US1INLK0059,W9MAL MERRILLVILLE 2.0 NNW IN US,20150221,0.00,5.0,0.0
GHCND:US1INLK0059,W9MAL MERRILLVILLE 2.0 NNW IN US,20150223,0.00,5.0,0.0
GHCND:US1INLK0059,W9MAL MERRILLVILLE 2.0 NNW IN US,20150224,0.00,5.0,0.0
GHCND:US1ILWL0119,HOMER GLEN 1.6 NW IL US,20150220,0.00,-9999,0.0
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150217,0.00,25.5,0.0
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150218,0.00,25.0,0.0
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150219,0.10,24.5,2.2
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150220,0.03,25.5,0.5
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150221,0.00,25.5,0.0
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150222,0.28,25.5,3.0
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150223,0.00,25.5,0.0
GHCND:US1NHRC0047,SALEM 1.7 NNE NH US,20150224,0.00,25.5,0.0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,20150217,0.01,7.0,0.1
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,20150218,0.00,7.0,0.0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,20150219,0.00,7.0,0.0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,20150220,0.00,7.0,0.0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,20150221,0.00,7.0,0.0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,20150222,0.00,6.0,0.0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,20150223,0.00,6.0,0.0
GHCND:USC00111497,CHICAGO BOTANICAL GARDEN IL US,20150224,0.00,6.0,0.0
GHCND:US1VAFX0053,MCLEAN 2.4 SSE VA US,20150217,0.41,4.0,3.8
GHCND:US1VAFX0053,MCLEAN 2.4 SSE VA US,20150218,0.00,3.5,0.0
GHCND:US1VAFX0053,MCLEAN 2.4 SSE VA US,20150219,0.00,3.0,0.0
GHCND:US1VAFX0053,MCLEAN 2.4 SSE VA US,20150220,0.00,3.0,0.0
GHCND:US1VAFX0053,MCLEAN 2.4 SSE VA US,20150221,0.00,2.5,0.0
GHCND:US1VAFX0053,MCLEAN 2.4 SSE VA US,20150222,0.91,5.5,4.0
GHCND:US1VAFX0053,MCLEAN 2.4 SSE VA US,20150223,0.00,4.0,0.0
GHCND:US1VAFX0053,MCLEAN 2.4 SSE VA US,20150224,0.00,4.0,0.0
GHCND:US1MDPG0012,BOWIE 2.8 WNW MD US,20150217,0.47,4.0,4.0
GHCND:US1MDPG0012,BOWIE 2.8 WNW MD US,20150218,0.00,-9999,0.0
GHCND:US1MDPG0012,BOWIE 2.8 WNW MD US,20150219,0.01,3.4,0.3
GHCND:US1MDPG0012,BOWIE 2.8 WNW MD US,20150220,0.00,2.9,0.0
GHCND:US1MDPG0012,BOWIE 2.8 WNW MD US,20150221,0.00,2.9,0.0
GHCND:US1MDPG0012,BOWIE 2.8 WNW MD US,20150222,0.89,-9999,-9999
GHCND:US1MDPG0012,BOWIE 2.8 WNW MD US,20150223,0.00,-9999,0.0
GHCND:US1MDPG0012,BOWIE 2.8 WNW MD US,20150224,0.00,-9999,0.0
GHCND:US1MDAA0039,PASADENA 2.6 ESE MD US,20150217,0.50,4.5,4.0
GHCND:US1MDAA0039,PASADENA 2.6 ESE MD US,20150218,0.00,4.0,0.0
GHCND:US1MDAA0039,PASADENA 2.6 ESE MD US,20150219,0.00,4.0,0.0
GHCND:US1MDAA0039,PASADENA 2.6 ESE MD US,20150220,0.00,3.5,0.0
GHCND:US1MDAA0039,PASADENA 2.6 ESE MD US,20150221,0.00,3.0,0.0
GHCND:US1MDAA0039,PASADENA 2.6 ESE MD US,20150222,0.82,6.0,4.0
GHCND:US1MDAA0039,PASADENA 2.6 ESE MD US,20150223,0.00,4.0,0.0
GHCND:US1MDAA0039,PASADENA 2.6 ESE MD US,20150224,0.00,3.0,0.0
GHCND:US1VAFX0051,VIENNA 1.3 W VA US,20150217,0.45,4.5,4.6
GHCND:US1VAFX0051,VIENNA 1.3 W VA US,20150218,0.00,3.5,0.0
GHCND:US1VAFX0051,VIENNA 1.3 W VA US,20150219,0.00,3.5,0.0
GHCND:US1VAFX0051,VIENNA 1.3 W VA US,20150220,0.00,3.5,0.0
GHCND:US1VAFX0051,VIENNA 1.3 W VA US,20150221,0.00,3.5,0.0
GHCND:US1VAFX0051,VIENNA 1.3 W VA US,20150222,0.98,7.0,7.0
GHCND:US1VAFX0051,VIENNA 1.3 W VA US,20150223,0.00,4.5,0.0
GHCND:US1VAFX0051,VIENNA 1.3 W VA US,20150224,0.00,4.0,0.0
GHCND:US1VAFX0052,MCLEAN 1.5 S VA US,20150217,0.36,4.0,3.9
GHCND:US1VAFX0052,MCLEAN 1.5 S VA US,20150218,0.00,3.5,0.0
GHCND:US1VAFX0052,MCLEAN 1.5 S VA US,20150219,0.00,3.0,0.0
GHCND:US1VAFX0052,MCLEAN 1.5 S VA US,20150220,0.00,3.0,0.0
GHCND:US1VAFX0052,MCLEAN 1.5 S VA US,20150221,0.00,2.5,0.0
GHCND:US1VAFX0052,MCLEAN 1.5 S VA US,20150222,1.00,6.0,5.9
GHCND:US1VAFX0052,MCLEAN 1.5 S VA US,20150223,0.00,4.0,0.0
GHCND:US1VAFX0052,MCLEAN 1.5 S VA US,20150224,0.00,4.0,0.0
GHCND:US1NJMN0051,RUMSON 0.5 NE NJ US,20150219,0.00,-9999,0.0
GHCND:US1VAFX0057,RESTON 1.8 SSW VA US,20150217,0.39,4.0,3.6
GHCND:US1VAFX0057,RESTON 1.8 SSW VA US,20150218,0.00,3.5,0.0
GHCND:US1VAFX0057,RESTON 1.8 SSW VA US,20150219,0.00,3.0,0.0
GHCND:US1VAFX0057,RESTON 1.8 SSW VA US,20150220,0.00,3.0,0.0
GHCND:US1VAFX0057,RESTON 1.8 SSW VA US,20150221,0.00,3.0,0.0
GHCND:US1VAFX0057,RESTON 1.8 SSW VA US,20150222,0.92,7.0,5.0
GHCND:US1VAFX0057,RESTON 1.8 SSW VA US,20150223,0.00,5.0,0.0
GHCND:US1VAFX0057,RESTON 1.8 SSW VA US,20150224,0.00,4.5,0.0
GHCND:US1INLK0067,SCHERERVILLE 1.1 E IN US,20150219,0.00,-9999,0.0
GHCND:US1INLK0067,SCHERERVILLE 1.1 E IN US,20150220,0.00,-9999,0.0
GHCND:US1INLK0067,SCHERERVILLE 1.1 E IN US,20150221,0.00,-9999,0.0
GHCND:US1INLK0067,SCHERERVILLE 1.1 E IN US,20150222,0.00,-9999,0.0
GHCND:US1INLK0067,SCHERERVILLE 1.1 E IN US,20150223,0.00,-9999,0.0
GHCND:US1INLK0067,SCHERERVILLE 1.1 E IN US,20150224,0.00,-9999,0.0
GHCND:USC00114890,LANSING IL US,20150217,0.00,8.0,0.0
GHCND:USC00114890,LANSING IL US,20150218,0.00,8.0,0.0
GHCND:USC00114890,LANSING IL US,20150219,0.00,8.0,0.0
GHCND:USC00114890,LANSING IL US,20150220,0.00,8.0,0.0
GHCND:USC00114890,LANSING IL US,20150221,0.00,8.0,0.0
GHCND:USC00114890,LANSING IL US,20150222,0.00,8.0,0.0
GHCND:USC00114890,LANSING IL US,20150223,0.00,7.0,0.0
GHCND:USC00114890,LANSING IL US,20150224,0.00,7.0,0.0
GHCND:US1INLK0068,HOBART 0.7 NNW IN US,20150217,0.00,6.0,0.0
GHCND:US1INLK0068,HOBART 0.7 NNW IN US,20150218,0.00,6.0,0.0
